text,label
I saw missalleaneous yesterday.,Spelling
This is specle example.,Spelling
He typed estemined in the message.,Spelling
She wrote freterly in her notebook.,Spelling
He typed recommedation in the message.,Spelling
He typed senet in the message.,Spelling
She wrote pampflyss in her notebook.,Spelling
She wrote dich in her notebook.,Spelling
She wrote loeg in her notebook.,Spelling
The word aprocimately is wrong.,Spelling
I saw every_thing yesterday.,Spelling
They said apparintly in class.,Spelling
They said affidavate in class.,Spelling
He typed currants in the message.,Spelling
He typed odern in the message.,Spelling
He typed subterianam in the message.,Spelling
This is wun example.,Spelling
She wrote open in her notebook.,Spelling
This is prosperious example.,Spelling
She wrote formelle in her notebook.,Spelling
The word undoubtadly is wrong.,Spelling
They said exnomic in class.,Spelling
The word undoubtlly is wrong.,Spelling
I saw affa_dava yesterday.,Spelling
They said daully in class.,Spelling
He typed pacfically in the message.,Spelling
This is engencies example.,Spelling
They said seige in class.,Spelling
This is unfortument example.,Spelling
She wrote drue in her notebook.,Spelling
The word verry is wrong.,Spelling
The word consistant is wrong.,Spelling
He typed ferternaly in the message.,Spelling
She wrote strenus in her notebook.,Spelling
The word there is wrong.,Spelling
He typed fimiliar in the message.,Spelling
He typed exskrse in the message.,Spelling
He typed suafix in the message.,Spelling
I saw gowed yesterday.,Spelling
The word circuss is wrong.,Spelling
I saw fitad yesterday.,Spelling
I saw sew yesterday.,Spelling
They said fowd in class.,Spelling
She wrote definely in her notebook.,Spelling
He typed hale in the message.,Spelling
The word desireous is wrong.,Spelling
They said espeacle in class.,Spelling
He typed every_day in the message.,Spelling
I saw indefinent yesterday.,Spelling
He typed form in the message.,Spelling
They said succesfully in class.,Spelling
The word miaged is wrong.,Spelling
This is definpet example.,Spelling
I saw sacrafice yesterday.,Spelling
This is Ensysastic example.,Spelling
This is accmpaning example.,Spelling
She wrote recommandations in her notebook.,Spelling
He typed attemeter in the message.,Spelling
She wrote ceese in her notebook.,Spelling
She wrote led in her notebook.,Spelling
He typed el in the message.,Spelling
He typed equalnomical in the message.,Spelling
The word aproximatly is wrong.,Spelling
I saw inconvence yesterday.,Spelling
She wrote toches in her notebook.,Spelling
This is scub example.,Spelling
I saw trond yesterday.,Spelling
She wrote altihoched in her notebook.,Spelling
I saw accessable yesterday.,Spelling
He typed brack in the message.,Spelling
This is beting example.,Spelling
This is amuabile example.,Spelling
He typed pollitition in the message.,Spelling
They said plane in class.,Spelling
The word recondations is wrong.,Spelling
She wrote pome in her notebook.,Spelling
He typed scifuly in the message.,Spelling
I saw adquire yesterday.,Spelling
I saw clark yesterday.,Spelling
This is prier example.,Spelling
I saw cristal yesterday.,Spelling
They said janer in class.,Spelling
He typed enjoyous in the message.,Spelling
They said thouroghly in class.,Spelling
This is tord example.,Spelling
This is tobugon example.,Spelling
They said apparient in class.,Spelling
This is bet example.,Spelling
I saw apporpreate yesterday.,Spelling
I saw recommandment yesterday.,Spelling
This is satisfactorlly example.,Spelling
The word choice is wrong.,Spelling
The word posseses is wrong.,Spelling
The word symatry is wrong.,Spelling
She wrote wes in her notebook.,Spelling
This is wirer example.,Spelling
This is bg example.,Spelling
The word everone is wrong.,Spelling
He typed unfortunet in the message.,Spelling
She wrote sranded in her notebook.,Spelling
They said transfred in class.,Spelling
He typed asabed in the message.,Spelling
I saw consiencess yesterday.,Spelling
They said sulroarity in class.,Spelling
He typed seartenly in the message.,Spelling
She wrote se in her notebook.,Spelling
He typed mutuall in the message.,Spelling
I saw sutenly yesterday.,Spelling
This is baeutiful example.,Spelling
I saw then yesterday.,Spelling
The word demenor is wrong.,Spelling
The word buildt is wrong.,Spelling
He typed criticists in the message.,Spelling
He typed sleat in the message.,Spelling
I saw commenties yesterday.,Spelling
I saw huct yesterday.,Spelling
I saw emonic yesterday.,Spelling
This is spaekers example.,Spelling
They said sat in class.,Spelling
She wrote descisions in her notebook.,Spelling
This is differnt example.,Spelling
The word leshure is wrong.,Spelling
He typed magnifersent in the message.,Spelling
He typed affectionately in the message.,Spelling
The word to is wrong.,Spelling
I saw bankruptscy yesterday.,Spelling
They said aprotus in class.,Spelling
They said bark in class.,Spelling
She wrote lodeg in her notebook.,Spelling
I saw galin yesterday.,Spelling
The word parll is wrong.,Spelling
They said anxcious in class.,Spelling
I saw custumery yesterday.,Spelling
I saw coutanint yesterday.,Spelling
I saw intertesd yesterday.,Spelling
I saw consestane yesterday.,Spelling
This is lilly example.,Spelling
They said fros in class.,Spelling
This is disiplin example.,Spelling
They said erspendituer in class.,Spelling
They said sean in class.,Spelling
He typed prostut in the message.,Spelling
She wrote onforgetable in her notebook.,Spelling
She wrote complemantary in her notebook.,Spelling
He typed plan in the message.,Spelling
This is wieghed example.,Spelling
This is fas example.,Spelling
She wrote batheing in her notebook.,Spelling
She wrote dangeus in her notebook.,Spelling
They said subsructures in class.,Spelling
This is deibet example.,Spelling
The word curnail is wrong.,Spelling
This is triumphet example.,Spelling
I saw angencies yesterday.,Spelling
She wrote curculace in her notebook.,Spelling
She wrote dependancy in her notebook.,Spelling
She wrote revewed in her notebook.,Spelling
They said gaintee in class.,Spelling
She wrote villonents in her notebook.,Spelling
This is elemantary example.,Spelling
She wrote bulyed in her notebook.,Spelling
They said ansitty in class.,Spelling
This is practicioners example.,Spelling
This is bludy example.,Spelling
This is woth example.,Spelling
I saw comissions yesterday.,Spelling
The word ventulated is wrong.,Spelling
This is chidren example.,Spelling
She wrote ouer in her notebook.,Spelling
This is peaularer example.,Spelling
She wrote recumended in her notebook.,Spelling
I saw numbeer yesterday.,Spelling
I saw miscellenious yesterday.,Spelling
I saw finatually yesterday.,Spelling
She wrote garge in her notebook.,Spelling
This is ordinaryily example.,Spelling
He typed comitmment in the message.,Spelling
This is clak example.,Spelling
He typed alledged in the message.,Spelling
This is verue example.,Spelling
He typed ribben in the message.,Spelling
They said panlets in class.,Spelling
This is fundametal example.,Spelling
They said comsmery in class.,Spelling
He typed marrid in the message.,Spelling
This is Gardon example.,Spelling
I saw flead yesterday.,Spelling
This is helecepter example.,Spelling
The word aprovell is wrong.,Spelling
The word completd is wrong.,Spelling
I saw favorably yesterday.,Spelling
This is unfurtunally example.,Spelling
They said comfortuble in class.,Spelling
I saw childres yesterday.,Spelling
This is convience example.,Spelling
She wrote shoudln in her notebook.,Spelling
This is phace example.,Spelling
I saw pumkin yesterday.,Spelling
She wrote tactnickle in her notebook.,Spelling
He typed misteary in the message.,Spelling
They said pasificaly in class.,Spelling
The word divernes is wrong.,Spelling
The word termenent is wrong.,Spelling
I saw delink yesterday.,Spelling
They said notcbell in class.,Spelling
He typed accruded in the message.,Spelling
She wrote appolage in her notebook.,Spelling
This is priamay example.,Spelling
He typed ridiculuss in the message.,Spelling
This is wist example.,Spelling
She wrote leav in her notebook.,Spelling
The word poluting is wrong.,Spelling
The word pronounciation is wrong.,Spelling
They said scisors in class.,Spelling
This is evry_were example.,Spelling
They said daet in class.,Spelling
They said anthe in class.,Spelling
She wrote edg in her notebook.,Spelling
I saw principle yesterday.,Spelling
I saw tarkan yesterday.,Spelling
He typed previus in the message.,Spelling
She wrote unforget in her notebook.,Spelling
I saw othten yesterday.,Spelling
This is mountinous example.,Spelling
I saw sueone yesterday.,Spelling
This is comieg example.,Spelling
The word call is wrong.,Spelling
The word ceized is wrong.,Spelling
She wrote thifeves in her notebook.,Spelling
They said priveledges in class.,Spelling
He typed funney in the message.,Spelling
She wrote loge in her notebook.,Spelling
She wrote consident in her notebook.,Spelling
This is repair example.,Spelling
This is butlek example.,Spelling
He typed reciover in the message.,Spelling
He typed nale in the message.,Spelling
He typed forwoand in the message.,Spelling
The word telepioned is wrong.,Spelling
I saw cirleing yesterday.,Spelling
This is remeved example.,Spelling
They said helicopitor in class.,Spelling
She wrote indstre in her notebook.,Spelling
They said thurow in class.,Spelling
They said flagnity in class.,Spelling
This is recusition example.,Spelling
He typed expendure in the message.,Spelling
I saw tempritue yesterday.,Spelling
This is blot example.,Spelling
He typed vesing in the message.,Spelling
They said mimimn in class.,Spelling
This is tet example.,Spelling
I saw ecconomical yesterday.,Spelling
He typed tresle in the message.,Spelling
They said flayrancy in class.,Spelling
They said p in class.,Spelling
They said pistol in class.,Spelling
They said remarke in class.,Spelling
She wrote erand in her notebook.,Spelling
The word exceptionelly is wrong.,Spelling
I saw cambrige yesterday.,Spelling
The word pigen is wrong.,Spelling
This is laph example.,Spelling
He typed anneversies in the message.,Spelling
The word groth is wrong.,Spelling
They said anxietty in class.,Spelling
The word insidendens is wrong.,Spelling
They said remerber in class.,Spelling
The word sertainly is wrong.,Spelling
I saw reed yesterday.,Spelling
I saw sader yesterday.,Spelling
I saw sifce yesterday.,Spelling
I saw stoamac yesterday.,Spelling
The word stpo is wrong.,Spelling
This is spiritous example.,Spelling
She wrote oficer in her notebook.,Spelling
I saw desineded yesterday.,Spelling
He typed pearent in the message.,Spelling
He typed brtende in the message.,Spelling
He typed initails in the message.,Spelling
I saw stranuiss yesterday.,Spelling
They said gran in class.,Spelling
They said serves in class.,Spelling
This is lever example.,Spelling
The word bell is wrong.,Spelling
He typed laphe in the message.,Spelling
She wrote carton in her notebook.,Spelling
They said tornk_suint in class.,Spelling
The word assasinate is wrong.,Spelling
I saw reper yesterday.,Spelling
He typed enthusasamin in the message.,Spelling
The word thear is wrong.,Spelling
This is took example.,Spelling
He typed dreft in the message.,Spelling
He typed shake in the message.,Spelling
I saw critizam yesterday.,Spelling
This is denine example.,Spelling
She wrote apreaseate in her notebook.,Spelling
They said gager in class.,Spelling
This is elpine example.,Spelling
They said veracular in class.,Spelling
They said coustomers in class.,Spelling
This is permmasivie example.,Spelling
The word boaring is wrong.,Spelling
They said greatfull in class.,Spelling
She wrote middle_age in her notebook.,Spelling
She wrote queours in her notebook.,Spelling
She wrote additorium in her notebook.,Spelling
She wrote conceal in her notebook.,Spelling
This is emty example.,Spelling
She wrote communcation in her notebook.,Spelling
I saw dag yesterday.,Spelling
They said initized in class.,Spelling
This is doritory example.,Spelling
The word fok is wrong.,Spelling
I saw hit yesterday.,Spelling
This is permiently example.,Spelling
This is regen example.,Spelling
She wrote esses in her notebook.,Spelling
I saw refridgetor yesterday.,Spelling
She wrote affectinally in her notebook.,Spelling
She wrote immitation in her notebook.,Spelling
I saw exemple yesterday.,Spelling
She wrote burfteful in her notebook.,Spelling
He typed bach in the message.,Spelling
I saw exdishion yesterday.,Spelling
I saw side yesterday.,Spelling
The word skarf is wrong.,Spelling
I saw caracter yesterday.,Spelling
The word of is wrong.,Spelling
He typed insite in the message.,Spelling
He typed ferzing in the message.,Spelling
He typed rerved in the message.,Spelling
This is turnk example.,Spelling
They said sceheduled in class.,Spelling
This is asure example.,Spelling
I saw vacancy's yesterday.,Spelling
She wrote discreetion in her notebook.,Spelling
He typed flyt in the message.,Spelling
He typed customar's in the message.,Spelling
She wrote him in her notebook.,Spelling
He typed unsuprising in the message.,Spelling
The word thorts is wrong.,Spelling
She wrote shot in her notebook.,Spelling
This is galvilnize example.,Spelling
They said distent in class.,Spelling
I saw enyays yesterday.,Spelling
I saw han yesterday.,Spelling
The word funguses is wrong.,Spelling
The word bisycle is wrong.,Spelling
This is swan example.,Spelling
I saw departsion yesterday.,Spelling
I saw frther yesterday.,Spelling
This is re example.,Spelling
She wrote arplane in her notebook.,Spelling
I saw tumage yesterday.,Spelling
The word tragedty is wrong.,Spelling
She wrote dinner in her notebook.,Spelling
I saw fitr yesterday.,Spelling
I saw mysteries yesterday.,Spelling
They said roth in class.,Spelling
I saw orinarally yesterday.,Spelling
I saw apolagie yesterday.,Spelling
This is invarably example.,Spelling
The word went is wrong.,Spelling
He typed successfull in the message.,Spelling
They said becane in class.,Spelling
I saw breif yesterday.,Spelling
He typed shagge in the message.,Spelling
The word geumatry is wrong.,Spelling
I saw surrling yesterday.,Spelling
This is tempratur example.,Spelling
He typed convenecily in the message.,Spelling
This is straneous example.,Spelling
He typed efford in the message.,Spelling
The word extra-ordinary is wrong.,Spelling
They said confort in class.,Spelling
This is magnifisunt example.,Spelling
She wrote sam in her notebook.,Spelling
This is convenitaly example.,Spelling
This is opdr example.,Spelling
I saw approvebell yesterday.,Spelling
He typed veludus in the message.,Spelling
They said in in class.,Spelling
I saw certainity yesterday.,Spelling
This is customere example.,Spelling
She wrote famelear in her notebook.,Spelling
The word panfalits is wrong.,Spelling
They said presuposes in class.,Spelling
They said ocasion in class.,Spelling
They said consciences in class.,Spelling
They said refreeshment in class.,Spelling
The word cortened is wrong.,Spelling
They said geting in class.,Spelling
This is usal example.,Spelling
This is aboat example.,Spelling
This is denihgh example.,Spelling
The word weaponary is wrong.,Spelling
I saw arentee yesterday.,Spelling
I saw fiht yesterday.,Spelling
I saw advitise yesterday.,Spelling
I saw builing yesterday.,Spelling
They said satitfaction in class.,Spelling
He typed definialy in the message.,Spelling
I saw approcxmately yesterday.,Spelling
I saw satisfuckshon yesterday.,Spelling
I saw embarrasing yesterday.,Spelling
She wrote go in her notebook.,Spelling
She wrote accquantence in her notebook.,Spelling
She wrote glovs in her notebook.,Spelling
This is unfortanate example.,Spelling
This is directio example.,Spelling
I saw durt yesterday.,Spelling
I saw sub-terranian yesterday.,Spelling
This is plate example.,Spelling
The word baken is wrong.,Spelling
I saw asyme yesterday.,Spelling
The word pep is wrong.,Spelling
This is refleshment example.,Spelling
This is elementory example.,Spelling
They said oppinion in class.,Spelling
The word gloded is wrong.,Spelling
I saw bicites yesterday.,Spelling
The word denify is wrong.,Spelling
This is esteamd example.,Spelling
They said remfeminc in class.,Spelling
He typed magnifsit in the message.,Spelling
This is veraers example.,Spelling
The word apparrelled is wrong.,Spelling
This is fire example.,Spelling
She wrote anema in her notebook.,Spelling
This is radious example.,Spelling
He typed scerle in the message.,Spelling
He typed here in the message.,Spelling
They said heared in class.,Spelling
The word annivesrey is wrong.,Spelling
He typed fermenerl in the message.,Spelling
They said incoveiant in class.,Spelling
They said possibilty in class.,Spelling
They said fezen in class.,Spelling
He typed intoletual in the message.,Spelling
She wrote reccons in her notebook.,Spelling
I saw strog yesterday.,Spelling
This is resteraunt example.,Spelling
They said brigth in class.,Spelling
She wrote for_way in her notebook.,Spelling
This is seased example.,Spelling
I saw cannonical yesterday.,Spelling
They said accommedate in class.,Spelling
I saw cat yesterday.,Spelling
The word messurnation is wrong.,Spelling
The word phiscian is wrong.,Spelling
They said romating in class.,Spelling
He typed verey in the message.,Spelling
This is desind example.,Spelling
They said powtrey in class.,Spelling
This is contenence example.,Spelling
He typed rheumitism in the message.,Spelling
The word a_rone is wrong.,Spelling
This is walk example.,Spelling
This is referchment example.,Spelling
She wrote rediculous in her notebook.,Spelling
They said acording in class.,Spelling
He typed anual in the message.,Spelling
He typed relf in the message.,Spelling
I saw carkt yesterday.,Spelling
He typed imeaditatly in the message.,Spelling
He typed picturequest in the message.,Spelling
They said matierally in class.,Spelling
She wrote corteouses in her notebook.,Spelling
They said aroeplane in class.,Spelling
They said determum in class.,Spelling
I saw walkt yesterday.,Spelling
She wrote restle in her notebook.,Spelling
This is qulateral example.,Spelling
I saw about yesterday.,Spelling
This is Epesale example.,Spelling
He typed mist in the message.,Spelling
He typed Feburary in the message.,Spelling
They said headmisters in class.,Spelling
The word qtuie is wrong.,Spelling
She wrote texed in her notebook.,Spelling
This is elimiment example.,Spelling
This is vowchure example.,Spelling
The word trianph is wrong.,Spelling
The word pasttime is wrong.,Spelling
The word constant is wrong.,Spelling
This is bulleye example.,Spelling
This is frow example.,Spelling
This is rean_coat example.,Spelling
He typed unforgetrel in the message.,Spelling
This is yau example.,Spelling
He typed gurantte in the message.,Spelling
They said spirt in class.,Spelling
He typed specificely in the message.,Spelling
The word secceeded is wrong.,Spelling
They said refreduater in class.,Spelling
This is comistry example.,Spelling
The word sqraping is wrong.,Spelling
The word miteraly is wrong.,Spelling
He typed imbed in the message.,Spelling
They said eminating in class.,Spelling
This is fob example.,Spelling
He typed neny in the message.,Spelling
He typed blead in the message.,Spelling
This is conseninous example.,Spelling
She wrote vesiable in her notebook.,Spelling
The word presued is wrong.,Spelling
The word hed is wrong.,Spelling
They said voucer in class.,Spelling
He typed befour in the message.,Spelling
The word Octber is wrong.,Spelling
The word idesa is wrong.,Spelling
She wrote magnifisence in her notebook.,Spelling
She wrote subjects in her notebook.,Spelling
They said eletmeter in class.,Spelling
He typed custamor's in the message.,Spelling
This is discribe example.,Spelling
She wrote secsesful in her notebook.,Spelling
This is surrepetitious example.,Spelling
This is colbe example.,Spelling
This is parteners example.,Spelling
He typed inthoughiasm in the message.,Spelling
This is bus example.,Spelling
The word attorium is wrong.,Spelling
This is anisaty example.,Spelling
This is predigus example.,Spelling
She wrote presentence in her notebook.,Spelling
This is prouls example.,Spelling
She wrote cummunicate in her notebook.,Spelling
The word annaversary is wrong.,Spelling
This is remanber example.,Spelling
This is pittsburg example.,Spelling
This is enthusiasistic example.,Spelling
She wrote council in her notebook.,Spelling
They said panss in class.,Spelling
She wrote winm in her notebook.,Spelling
This is mainly example.,Spelling
He typed cansel in the message.,Spelling
I saw eminsily yesterday.,Spelling
I saw freighted yesterday.,Spelling
This is loceh example.,Spelling
This is analagys example.,Spelling
This is approgeate example.,Spelling
This is night example.,Spelling
I saw curtis yesterday.,Spelling
I saw fourty yesterday.,Spelling
They said fl in class.,Spelling
He typed tacen in the message.,Spelling
She wrote nineth in her notebook.,Spelling
The word trouble_maker is wrong.,Spelling
This is onw example.,Spelling
They said snoraty in class.,Spelling
They said weich in class.,Spelling
She wrote recquizition in her notebook.,Spelling
He typed hed in the message.,Spelling
She wrote inncidentally in her notebook.,Spelling
She wrote aratie in her notebook.,Spelling
He typed vairouse in the message.,Spelling
The word convallesance is wrong.,Spelling
She wrote morgagde in her notebook.,Spelling
This is Foundland example.,Spelling
She wrote neibour in her notebook.,Spelling
They said hish in class.,Spelling
The word sot is wrong.,Spelling
She wrote eatten in her notebook.,Spelling
He typed penninsular in the message.,Spelling
I saw a_nouther yesterday.,Spelling
The word vacantce is wrong.,Spelling
They said catalouges in class.,Spelling
I saw receipt's yesterday.,Spelling
The word shis is wrong.,Spelling
This is pianful example.,Spelling
This is unfortunate example.,Spelling
They said childbird in class.,Spelling
This is faedi example.,Spelling
He typed ruasturant in the message.,Spelling
They said safe in class.,Spelling
He typed daing in the message.,Spelling
She wrote leaded in her notebook.,Spelling
He typed phylosyphy in the message.,Spelling
He typed poplation in the message.,Spelling
He typed a_maitine in the message.,Spelling
I saw tund yesterday.,Spelling
She wrote debat in her notebook.,Spelling
He typed gean in the message.,Spelling
He typed secial in the message.,Spelling
They said sheem in class.,Spelling
The word custermery is wrong.,Spelling
He typed changeing in the message.,Spelling
The word prisition is wrong.,Spelling
He typed eribble in the message.,Spelling
They said undoubtel in class.,Spelling
This is sceace example.,Spelling
This is dinner_times example.,Spelling
This is mroe example.,Spelling
I saw nick-name yesterday.,Spelling
He typed notiesable in the message.,Spelling
They said then in class.,Spelling
I saw alttemeter yesterday.,Spelling
They said ecommonics in class.,Spelling
He typed alockmant in the message.,Spelling
