text,label
He typed magnicsend in the message.,Spelling
They said fate in class.,Spelling
They said dolling in class.,Spelling
I saw Mortgage yesterday.,Spelling
He typed recomenand in the message.,Spelling
The word emploies is wrong.,Spelling
He typed watston in the message.,Spelling
He typed conditining in the message.,Spelling
The word doubte is wrong.,Spelling
I saw no yesterday.,Spelling
I saw matrial yesterday.,Spelling
He typed aburve in the message.,Spelling
The word imployese is wrong.,Spelling
She wrote merchent in her notebook.,Spelling
They said fru in class.,Spelling
They said referigerater in class.,Spelling
She wrote opasite in her notebook.,Spelling
She wrote opersite in her notebook.,Spelling
This is darol example.,Spelling
She wrote sirfishant in her notebook.,Spelling
This is missilainious example.,Spelling
She wrote exterorary in her notebook.,Spelling
I saw memoreys yesterday.,Spelling
This is rheumaticism example.,Spelling
This is tryunkh example.,Spelling
This is plower example.,Spelling
She wrote orchreh in her notebook.,Spelling
They said voulger in class.,Spelling
This is appietite example.,Spelling
She wrote sould in her notebook.,Spelling
This is sally example.,Spelling
The word Bicyle is wrong.,Spelling
I saw contiment yesterday.,Spelling
I saw deathit yesterday.,Spelling
The word groing is wrong.,Spelling
I saw manuveur yesterday.,Spelling
He typed mach in the message.,Spelling
They said frewturnaly in class.,Spelling
They said acomplished in class.,Spelling
The word scremd is wrong.,Spelling
The word latetist is wrong.,Spelling
This is friten example.,Spelling
I saw anestm yesterday.,Spelling
I saw flir yesterday.,Spelling
The word vinagarette is wrong.,Spelling
The word extroganary is wrong.,Spelling
I saw corrospondance yesterday.,Spelling
She wrote doley in her notebook.,Spelling
I saw angshirs yesterday.,Spelling
She wrote perchased in her notebook.,Spelling
They said memoaries in class.,Spelling
He typed touremount in the message.,Spelling
This is Wh't example.,Spelling
They said Immatation in class.,Spelling
The word organazation is wrong.,Spelling
She wrote permon in her notebook.,Spelling
He typed discresion in the message.,Spelling
This is muchial example.,Spelling
She wrote gratful in her notebook.,Spelling
She wrote moniters in her notebook.,Spelling
She wrote thefe in her notebook.,Spelling
The word tiper is wrong.,Spelling
This is enfusteatec example.,Spelling
They said decieve in class.,Spelling
The word sadusfatoury is wrong.,Spelling
They said pernicety in class.,Spelling
She wrote prais in her notebook.,Spelling
The word chidren is wrong.,Spelling
She wrote levers in her notebook.,Spelling
He typed aprorte in the message.,Spelling
She wrote nasty_tempered in her notebook.,Spelling
They said wat in class.,Spelling
They said populer in class.,Spelling
This is anxois example.,Spelling
This is fo example.,Spelling
The word circarling is wrong.,Spelling
He typed increented in the message.,Spelling
The word onfortinly is wrong.,Spelling
He typed dojo in the message.,Spelling
This is frquently example.,Spelling
This is ery example.,Spelling
They said wakeing in class.,Spelling
He typed done in the message.,Spelling
They said sord in class.,Spelling
The word Geometery is wrong.,Spelling
I saw extradornary yesterday.,Spelling
The word enechiasion is wrong.,Spelling
They said rote in class.,Spelling
She wrote deared in her notebook.,Spelling
I saw calt yesterday.,Spelling
I saw incollectual yesterday.,Spelling
The word tieed is wrong.,Spelling
This is crittissisam example.,Spelling
She wrote benitthe in her notebook.,Spelling
She wrote rases in her notebook.,Spelling
He typed deaft in the message.,Spelling
I saw vaciancys yesterday.,Spelling
He typed lousunt in the message.,Spelling
They said indefinitly in class.,Spelling
The word mediam is wrong.,Spelling
He typed bood in the message.,Spelling
She wrote sycolegy in her notebook.,Spelling
The word gerted is wrong.,Spelling
I saw on yesterday.,Spelling
She wrote comutery in her notebook.,Spelling
They said remenber in class.,Spelling
This is ow example.,Spelling
I saw acknoledging yesterday.,Spelling
The word alpain is wrong.,Spelling
This is curtise example.,Spelling
She wrote ridculos in her notebook.,Spelling
This is schandle example.,Spelling
They said induster in class.,Spelling
He typed enimeus in the message.,Spelling
This is garatie example.,Spelling
He typed ceases in the message.,Spelling
They said quuly in class.,Spelling
He typed sercling in the message.,Spelling
I saw dimounde yesterday.,Spelling
I saw poerator yesterday.,Spelling
She wrote alumi in her notebook.,Spelling
I saw conunicate yesterday.,Spelling
The word miscallaneos is wrong.,Spelling
They said visuble in class.,Spelling
This is shood example.,Spelling
The word midwifes is wrong.,Spelling
She wrote refernce in her notebook.,Spelling
She wrote wumen in her notebook.,Spelling
They said imbarist in class.,Spelling
They said approxitaly in class.,Spelling
I saw scuksefuly yesterday.,Spelling
I saw good-humourdly yesterday.,Spelling
He typed panted in the message.,Spelling
This is kars example.,Spelling
This is fundemetal example.,Spelling
He typed attorney in the message.,Spelling
She wrote summerhouse in her notebook.,Spelling
She wrote stolern in her notebook.,Spelling
They said frietde in class.,Spelling
They said Japanes in class.,Spelling
The word dangres is wrong.,Spelling
The word contended is wrong.,Spelling
She wrote modist in her notebook.,Spelling
The word Exists is wrong.,Spelling
I saw minning yesterday.,Spelling
She wrote here in her notebook.,Spelling
They said catsal in class.,Spelling
The word in_jou is wrong.,Spelling
She wrote receaver in her notebook.,Spelling
The word disipointment is wrong.,Spelling
The word filousity is wrong.,Spelling
He typed wiws in the message.,Spelling
This is spesial example.,Spelling
I saw scrked yesterday.,Spelling
He typed pseudynom in the message.,Spelling
The word Apirl is wrong.,Spelling
He typed resing in the message.,Spelling
He typed interested in the message.,Spelling
I saw sare yesterday.,Spelling
I saw lthoh yesterday.,Spelling
The word inconveinence is wrong.,Spelling
They said contravercial in class.,Spelling
The word Britian is wrong.,Spelling
I saw contervercuy yesterday.,Spelling
He typed expesly in the message.,Spelling
This is defficenciy's example.,Spelling
He typed greas in the message.,Spelling
She wrote negatiations in her notebook.,Spelling
They said uper in class.,Spelling
He typed or in the message.,Spelling
She wrote sudend in her notebook.,Spelling
She wrote instrumants in her notebook.,Spelling
This is dered example.,Spelling
The word pheisition is wrong.,Spelling
This is draculla's example.,Spelling
They said alloud in class.,Spelling
I saw refrigedator yesterday.,Spelling
I saw aprocmently yesterday.,Spelling
I saw sone yesterday.,Spelling
This is orfen example.,Spelling
They said Miss in class.,Spelling
They said could in class.,Spelling
I saw ages yesterday.,Spelling
This is abote example.,Spelling
She wrote recummed in her notebook.,Spelling
The word dever is wrong.,Spelling
I saw facinatung yesterday.,Spelling
They said anziite in class.,Spelling
They said axceptiable in class.,Spelling
This is popularaty example.,Spelling
They said inconveniont in class.,Spelling
I saw goy yesterday.,Spelling
This is techniqucol example.,Spelling
He typed inconvenants in the message.,Spelling
I saw reciever yesterday.,Spelling
He typed associate in the message.,Spelling
She wrote unforgeterbol in her notebook.,Spelling
She wrote pock's in her notebook.,Spelling
I saw faud yesterday.,Spelling
They said qu in class.,Spelling
They said refreashment in class.,Spelling
This is harsten example.,Spelling
This is loev example.,Spelling
He typed helpt in the message.,Spelling
They said meleconly in class.,Spelling
This is alledges example.,Spelling
The word spelendid is wrong.,Spelling
She wrote diningroom in her notebook.,Spelling
She wrote bennificial in her notebook.,Spelling
She wrote a_broad in her notebook.,Spelling
I saw conscienscous yesterday.,Spelling
She wrote gam in her notebook.,Spelling
He typed discresione in the message.,Spelling
He typed minumen in the message.,Spelling
The word encrising is wrong.,Spelling
She wrote in_fush in her notebook.,Spelling
She wrote biycle in her notebook.,Spelling
She wrote approcimate in her notebook.,Spelling
I saw neccesary yesterday.,Spelling
She wrote perminet in her notebook.,Spelling
She wrote inconventant in her notebook.,Spelling
The word corsing is wrong.,Spelling
They said shore in class.,Spelling
She wrote diskits in her notebook.,Spelling
The word work is wrong.,Spelling
The word procedeure is wrong.,Spelling
She wrote wat in her notebook.,Spelling
This is dispointment example.,Spelling
They said reserntly in class.,Spelling
I saw betful yesterday.,Spelling
He typed aparaters in the message.,Spelling
This is run example.,Spelling
This is dute example.,Spelling
The word fith is wrong.,Spelling
They said benefitual in class.,Spelling
She wrote duy in her notebook.,Spelling
She wrote forgivon in her notebook.,Spelling
She wrote attacked in her notebook.,Spelling
I saw exhibation yesterday.,Spelling
The word shoudl is wrong.,Spelling
They said anneversary in class.,Spelling
They said dosen in class.,Spelling
The word beggin is wrong.,Spelling
She wrote acknomacail in her notebook.,Spelling
The word remmder is wrong.,Spelling
He typed poss in the message.,Spelling
They said remied in class.,Spelling
I saw duit yesterday.,Spelling
The word origanily is wrong.,Spelling
He typed schedute in the message.,Spelling
I saw musten't yesterday.,Spelling
They said suetebull in class.,Spelling
I saw eqully yesterday.,Spelling
I saw bef yesterday.,Spelling
I saw ceased yesterday.,Spelling
They said bages in class.,Spelling
They said reccomnend in class.,Spelling
I saw coder yesterday.,Spelling
She wrote housee_work in her notebook.,Spelling
She wrote insistance in her notebook.,Spelling
I saw steest yesterday.,Spelling
This is inaxsesable example.,Spelling
The word cheke is wrong.,Spelling
She wrote sate in her notebook.,Spelling
The word Calvinize is wrong.,Spelling
This is inen example.,Spelling
The word hidrowlic is wrong.,Spelling
The word inticipate is wrong.,Spelling
He typed jealeaus in the message.,Spelling
The word discretiant is wrong.,Spelling
They said sycolledge in class.,Spelling
I saw lauth yesterday.,Spelling
He typed descend in the message.,Spelling
I saw romonac yesterday.,Spelling
She wrote accruell in her notebook.,Spelling
They said mlarge in class.,Spelling
I saw pleas yesterday.,Spelling
She wrote peple in her notebook.,Spelling
He typed pseudononymous in the message.,Spelling
She wrote unparreled in her notebook.,Spelling
I saw corsoues yesterday.,Spelling
He typed sor in the message.,Spelling
This is tress example.,Spelling
They said whern in class.,Spelling
She wrote diznd in her notebook.,Spelling
I saw amout yesterday.,Spelling
She wrote redictulous in her notebook.,Spelling
I saw luky yesterday.,Spelling
They said inconviencence in class.,Spelling
I saw eficiency yesterday.,Spelling
He typed climed in the message.,Spelling
I saw sohod yesterday.,Spelling
I saw frendly yesterday.,Spelling
I saw appration yesterday.,Spelling
She wrote espeasally in her notebook.,Spelling
I saw cykolidgy yesterday.,Spelling
They said sheam in class.,Spelling
I saw aphsing yesterday.,Spelling
She wrote qutie in her notebook.,Spelling
This is encapsualtion example.,Spelling
This is appolige example.,Spelling
The word vaccume is wrong.,Spelling
This is rend example.,Spelling
She wrote tobboganing in her notebook.,Spelling
The word frandely is wrong.,Spelling
They said oul in class.,Spelling
They said colt in class.,Spelling
They said reumaitis in class.,Spelling
She wrote vacantance in her notebook.,Spelling
They said beid in class.,Spelling
I saw specismen yesterday.,Spelling
I saw tryant yesterday.,Spelling
This is beneth example.,Spelling
I saw curticy yesterday.,Spelling
I saw eplained yesterday.,Spelling
He typed millitary in the message.,Spelling
He typed so-folk in the message.,Spelling
She wrote sopte in her notebook.,Spelling
She wrote specifuclly in her notebook.,Spelling
The word litseds is wrong.,Spelling
The word bese is wrong.,Spelling
They said cemestrey in class.,Spelling
I saw appitlie yesterday.,Spelling
This is a_round example.,Spelling
The word Soroity is wrong.,Spelling
This is shggy example.,Spelling
He typed pag in the message.,Spelling
She wrote decendant in her notebook.,Spelling
I saw satafactoraly yesterday.,Spelling
She wrote continient in her notebook.,Spelling
This is suffissioncy example.,Spelling
They said refuring in class.,Spelling
She wrote illimunate in her notebook.,Spelling
I saw galord yesterday.,Spelling
This is distingish example.,Spelling
She wrote algebraical in her notebook.,Spelling
This is garle example.,Spelling
She wrote marry in her notebook.,Spelling
She wrote incdently in her notebook.,Spelling
I saw sympthatic yesterday.,Spelling
This is ersistable example.,Spelling
They said jumb in class.,Spelling
They said marsk in class.,Spelling
This is exstent example.,Spelling
She wrote adegate in her notebook.,Spelling
The word bullettin is wrong.,Spelling
He typed especsily in the message.,Spelling
They said clos_room in class.,Spelling
I saw cancled yesterday.,Spelling
I saw doratory yesterday.,Spelling
They said dro in class.,Spelling
She wrote benifit in her notebook.,Spelling
I saw inashles yesterday.,Spelling
I saw rebarter yesterday.,Spelling
They said pususading in class.,Spelling
He typed princples in the message.,Spelling
I saw pemenent yesterday.,Spelling
The word agerm is wrong.,Spelling
The word skillfully is wrong.,Spelling
He typed existense in the message.,Spelling
The word ges is wrong.,Spelling
He typed couldent in the message.,Spelling
He typed confectionary in the message.,Spelling
I saw creek yesterday.,Spelling
She wrote teckinicital in her notebook.,Spelling
This is phamflet example.,Spelling
This is acocly example.,Spelling
He typed shgy in the message.,Spelling
They said stof in class.,Spelling
He typed advanched in the message.,Spelling
This is apraatuss example.,Spelling
She wrote recevs in her notebook.,Spelling
I saw lod yesterday.,Spelling
He typed affdated in the message.,Spelling
The word boured is wrong.,Spelling
She wrote shalf in her notebook.,Spelling
She wrote heep in her notebook.,Spelling
She wrote montanous in her notebook.,Spelling
This is fertil example.,Spelling
This is pleas example.,Spelling
He typed mate in the message.,Spelling
I saw forer yesterday.,Spelling
They said varies in class.,Spelling
She wrote goal_keeper in her notebook.,Spelling
They said stroy in class.,Spelling
He typed tepy in the message.,Spelling
This is painfull example.,Spelling
I saw clob yesterday.,Spelling
He typed gaint in the message.,Spelling
They said refergiator in class.,Spelling
I saw prelimary yesterday.,Spelling
He typed sifrle in the message.,Spelling
I saw purlmily yesterday.,Spelling
He typed imfusiastic in the message.,Spelling
He typed dimentions in the message.,Spelling
This is veiued example.,Spelling
She wrote betifoll in her notebook.,Spelling
I saw recourse yesterday.,Spelling
They said resouce in class.,Spelling
They said vagabound in class.,Spelling
She wrote saficient in her notebook.,Spelling
This is their example.,Spelling
She wrote naturely in her notebook.,Spelling
They said resved in class.,Spelling
They said aphadivode in class.,Spelling
He typed and in the message.,Spelling
He typed biscuts in the message.,Spelling
They said gouvges in class.,Spelling
This is stactics example.,Spelling
They said inconvenitents in class.,Spelling
The word faces is wrong.,Spelling
They said analyzes in class.,Spelling
I saw lens yesterday.,Spelling
She wrote gallrey in her notebook.,Spelling
They said cup in class.,Spelling
She wrote eltitude in her notebook.,Spelling
This is aste example.,Spelling
This is tap example.,Spelling
He typed courtey in the message.,Spelling
I saw stumak yesterday.,Spelling
The word scaned is wrong.,Spelling
They said materdoor in class.,Spelling
They said and in class.,Spelling
He typed scanty in the message.,Spelling
They said mching in class.,Spelling
They said temporalry in class.,Spelling
The word moor is wrong.,Spelling
This is scambld example.,Spelling
I saw awer yesterday.,Spelling
I saw doce yesterday.,Spelling
This is eniemies example.,Spelling
He typed noise'y in the message.,Spelling
The word perserve is wrong.,Spelling
He typed fundumental in the message.,Spelling
He typed apatiet in the message.,Spelling
They said suspicsion in class.,Spelling
The word Motor-bikes is wrong.,Spelling
The word scissor is wrong.,Spelling
She wrote agency in her notebook.,Spelling
She wrote pnuemonia in her notebook.,Spelling
They said uscostumed in class.,Spelling
He typed materealery in the message.,Spelling
This is emegtl example.,Spelling
The word captored is wrong.,Spelling
I saw lomp yesterday.,Spelling
The word equiped is wrong.,Spelling
He typed miscelaneous in the message.,Spelling
They said looses in class.,Spelling
I saw rejoce yesterday.,Spelling
This is melloncoly example.,Spelling
I saw heigth yesterday.,Spelling
The word opion is wrong.,Spelling
This is vistors example.,Spelling
They said cuming in class.,Spelling
The word prefared is wrong.,Spelling
The word ubiquitious is wrong.,Spelling
They said tae in class.,Spelling
The word cisting is wrong.,Spelling
She wrote transifered in her notebook.,Spelling
He typed protaganists in the message.,Spelling
This is rap example.,Spelling
This is satur example.,Spelling
She wrote min in her notebook.,Spelling
They said greif in class.,Spelling
This is effecinately example.,Spelling
She wrote gallot in her notebook.,Spelling
The word tened is wrong.,Spelling
They said condistion in class.,Spelling
The word uniomus is wrong.,Spelling
I saw Immdiately yesterday.,Spelling
I saw sufficuint yesterday.,Spelling
She wrote fundomental in her notebook.,Spelling
This is desidly example.,Spelling
This is sorarity example.,Spelling
She wrote brezze in her notebook.,Spelling
The word atterney is wrong.,Spelling
They said wones in class.,Spelling
She wrote leve in her notebook.,Spelling
She wrote poatrey in her notebook.,Spelling
This is Physology example.,Spelling
The word sukseful is wrong.,Spelling
The word reguarly is wrong.,Spelling
I saw sucption yesterday.,Spelling
He typed Chauetouequa in the message.,Spelling
The word benath is wrong.,Spelling
The word norishing is wrong.,Spelling
He typed inetals in the message.,Spelling
The word to is wrong.,Spelling
The word aftedavid is wrong.,Spelling
They said Wensday in class.,Spelling
He typed agentses in the message.,Spelling
She wrote event_bold in her notebook.,Spelling
The word kop is wrong.,Spelling
The word mack is wrong.,Spelling
She wrote cosce in her notebook.,Spelling
The word execusite is wrong.,Spelling
This is hooem example.,Spelling
She wrote exebrion in her notebook.,Spelling
I saw estamed yesterday.,Spelling
I saw explaind yesterday.,Spelling
She wrote critiszm in her notebook.,Spelling
The word soen is wrong.,Spelling
I saw setistics yesterday.,Spelling
He typed cuseet in the message.,Spelling
I saw anoyance yesterday.,Spelling
He typed could in the message.,Spelling
I saw preshon yesterday.,Spelling
He typed destinaion in the message.,Spelling
The word potato is wrong.,Spelling
The word be is wrong.,Spelling
I saw sussfull yesterday.,Spelling
This is fincially example.,Spelling
They said rediciouls in class.,Spelling
She wrote sedualed in her notebook.,Spelling
The word extened is wrong.,Spelling
She wrote morgh in her notebook.,Spelling
He typed redicilous in the message.,Spelling
He typed intertes in the message.,Spelling
They said serpulse in class.,Spelling
She wrote entred in her notebook.,Spelling
The word rune is wrong.,Spelling
The word cieling is wrong.,Spelling
He typed dep in the message.,Spelling
She wrote cracle in her notebook.,Spelling
The word sais is wrong.,Spelling
I saw vanencies yesterday.,Spelling
This is lekt example.,Spelling
I saw culu yesterday.,Spelling
He typed ilustrate in the message.,Spelling
I saw surntered yesterday.,Spelling
I saw Satuarday yesterday.,Spelling
The word dispair is wrong.,Spelling
The word breeth is wrong.,Spelling
They said kondis in class.,Spelling
This is begingig example.,Spelling
The word garentea is wrong.,Spelling
The word had is wrong.,Spelling
She wrote b_for in her notebook.,Spelling
They said counshes in class.,Spelling
They said from in class.,Spelling
He typed folosity in the message.,Spelling
This is imediate example.,Spelling
She wrote thses in her notebook.,Spelling
The word cerflos is wrong.,Spelling
I saw amenable yesterday.,Spelling
This is spellend example.,Spelling
The word anticipitate is wrong.,Spelling
The word effextionally is wrong.,Spelling
He typed wee in the message.,Spelling
I saw audatorum yesterday.,Spelling
They said labratory in class.,Spelling
She wrote fied in her notebook.,Spelling
She wrote highdrolick in her notebook.,Spelling
She wrote yur in her notebook.,Spelling
They said bulletion in class.,Spelling
The word run is wrong.,Spelling
He typed decomposited in the message.,Spelling
The word aspecly is wrong.,Spelling
He typed freindly in the message.,Spelling
He typed robe in the message.,Spelling
He typed critisesimon in the message.,Spelling
This is mestry example.,Spelling
She wrote espiciely in her notebook.,Spelling
She wrote cann't in her notebook.,Spelling
The word ventelated is wrong.,Spelling
He typed misolainious in the message.,Spelling
This is vagacy example.,Spelling
I saw curouity yesterday.,Spelling
They said spicel in class.,Spelling
This is schol example.,Spelling
She wrote delinket in her notebook.,Spelling
I saw economecle yesterday.,Spelling
They said assertaining in class.,Spelling
I saw look yesterday.,Spelling
The word temppure is wrong.,Spelling
He typed accomodates in the message.,Spelling
I saw indeffinete yesterday.,Spelling
He typed deporty in the message.,Spelling
He typed romantice in the message.,Spelling
They said caried in class.,Spelling
The word fundelmentl is wrong.,Spelling
She wrote branck in her notebook.,Spelling
They said freequently in class.,Spelling
This is stistics example.,Spelling
He typed interence in the message.,Spelling
This is vaya example.,Spelling
He typed recipt in the message.,Spelling
He typed approximent in the message.,Spelling
They said phaise in class.,Spelling
They said determin in class.,Spelling
The word toboggen is wrong.,Spelling
He typed sarority in the message.,Spelling
They said prisin in class.,Spelling
She wrote regein in her notebook.,Spelling
He typed fatd in the message.,Spelling
He typed negotition in the message.,Spelling
He typed irrisitstable in the message.,Spelling
She wrote representatives' in her notebook.,Spelling
